"Project ID","Project name","Project description","Project creation date","Project last update","Team size","Current step name","Current status","Thématique","Accompagnement","TOD Advisor","Step Name (step_13)","Entry date (step_13)","Submission date (step_13)","Type de situation","Step Name (step_70)","Entry date (step_70)","Submission date (step_70)","Step Name (step_1)","Entry date (step_1)","Submission date (step_1)","Step Name (step_8)","Entry date (step_8)","Submission date (step_8)","Step Name (step_2)","Entry date (step_2)","Submission date (step_2)","Step Name (step_33)","Entry date (step_33)","Submission date (step_33)","Step Name (step_17)","Entry date (step_17)","Submission date (step_17)","Step Name (step_18)","Entry date (step_18)","Submission date (step_18)","Step Name (step_12)","Entry date (step_12)","Submission date (step_12)","Step Name (step_19)","Entry date (step_19)","Submission date (step_19)","Step Name (step_20)","Entry date (step_20)","Submission date (step_20)","Step Name (step_10)","Entry date (step_10)","Submission date (step_10)","Step Name (step_7)","Entry date (step_7)","Submission date (step_7)","Step Name (step_23)","Entry date (step_23)","Submission date (step_23)","Step Name (step_24)","Entry date (step_24)","Submission date (step_24)","Step Name (step_25)","Entry date (step_25)","Submission date (step_25)","Step Name (step_26)","Entry date (step_26)","Submission date (step_26)","Step Name (step_27)","Entry date (step_27)","Submission date (step_27)","Step Name (step_28)","Entry date (step_28)","Submission date (step_28)","Step Name (step_29)","Entry date (step_29)","Step Name (step_63)","Entry date (step_63)","Submission date (step_63)","Step Name (step_64)","Entry date (step_64)","Submission date (step_64)","Step Name (step_65)","Entry date (step_65)","Submission date (step_65)","Step Name (step_66)","Entry date (step_66)","Submission date (step_66)","Step Name (step_67)","Entry date (step_67)","Submission date (step_67)","Step Name (step_68)","Entry date (step_68)","Submission date (step_68)","Step Name (step_69)","Entry date (step_69)","Submission date (step_69)"
"339","Clean Solar Drying Solutions","Proposition d'exploration des alternatives au fioul pour le séchage du phosphate, en privilégiant une source d'énergie plus propre et rentable. L'intégration de l'énergie solaire dans le processus de séchage.","06/07/2024","13/06/2025","003","Ideation","active","Energy Solutions","0","SBU Mining Phosboucraa","Soumission","06/07/2024","17/07/2024","Business (situation visant à générer des revenus)","Categorization","NA","NA","Ideation","17/07/2024","NA","Ideation | Demo Day ","NA","NA","Development","NA","NA","Business | Incubation","NA","NA","Business | Pre-Hacking Committee ","NA","NA","Business | Hacking Committee","NA","NA","Business | Acceleration","NA","NA","Business | Pre-Impact Committee","NA","NA","Business | Impact Committee","NA","NA","Business | Impact","NA","NA","Business | Series B","NA","NA","OM | Incubation","NA","NA","OM | Pre-Hacking Committee","NA","NA","OM | Hacking Committee","NA","NA","OM | Acceleration","NA","NA","OM | Pre-Impact Committee ","NA","NA","OM | Impact Committee","NA","NA","OM | Impact","NA","Ecosystem | Incubation","NA","NA","Ecosystem | Pre-Hacking Committee","NA","NA","Ecosystem | Hacking Committee","NA","NA","Ecosystem | Acceleration","NA","NA","Ecosystem | Pre-Impact Committee ","NA","NA","Ecosystem | Impact Committee","NA","NA","Ecosystem | Impact","NA","NA"
"340","TurbineXcellence","Développer l'expertise en maintenance des turbines à vapeur","06/07/2024","13/06/2025","002","*Soumission*","active","Ecosystem","0","SBU Manufacturig Safi","Soumission","06/07/2024","NA","Business (situation visant à générer des revenus)","Categorization","NA","NA","Ideation","NA","NA","Ideation | Demo Day ","NA","NA","Development","NA","NA","Business | Incubation","NA","NA","Business | Pre-Hacking Committee ","NA","NA","Business | Hacking Committee","NA","NA","Business | Acceleration","NA","NA","Business | Pre-Impact Committee","NA","NA","Business | Impact Committee","NA","NA","Business | Impact","NA","NA","Business | Series B","NA","NA","OM | Incubation","NA","NA","OM | Pre-Hacking Committee","NA","NA","OM | Hacking Committee","NA","NA","OM | Acceleration","NA","NA","OM | Pre-Impact Committee ","NA","NA","OM | Impact Committee","NA","NA","OM | Impact","NA","Ecosystem | Incubation","NA","NA","Ecosystem | Pre-Hacking Committee","NA","NA","Ecosystem | Hacking Committee","NA","NA","Ecosystem | Acceleration","NA","NA","Ecosystem | Pre-Impact Committee ","NA","NA","Ecosystem | Impact Committee","NA","NA","Ecosystem | Impact","NA","NA"
"343","OCP Energy","OCP Energy est un projet innovant qui transforme les rouleaux de convoyeurs à bande en générateurs d’électricité. Il valorise le mouvement mécanique pour produire une énergie verte, utile aux capteurs et systèmes industriels, tout en réduisant la consomma","06/07/2024","26/06/2025","001","Categorization","active","Energy Solutions","0","SBU Mining Phosboucraa","Soumission","06/07/2024","NA","Ecosystème (situation visant à créer de la valeur avec l’écosystème du groupe)","Categorization","26/06/2025","26/06/2025","Ideation","NA","NA","Ideation | Demo Day ","NA","NA","Development","NA","NA","Business | Incubation","NA","NA","Business | Pre-Hacking Committee ","NA","NA","Business | Hacking Committee","NA","NA","Business | Acceleration","NA","NA","Business | Pre-Impact Committee","NA","NA","Business | Impact Committee","NA","NA","Business | Impact","NA","NA","Business | Series B","NA","NA","OM | Incubation","NA","NA","OM | Pre-Hacking Committee","NA","NA","OM | Hacking Committee","NA","NA","OM | Acceleration","NA","NA","OM | Pre-Impact Committee ","NA","NA","OM | Impact Committee","NA","NA","OM | Impact","NA","Ecosystem | Incubation","NA","NA","Ecosystem | Pre-Hacking Committee","NA","NA","Ecosystem | Hacking Committee","NA","NA","Ecosystem | Acceleration","NA","NA","Ecosystem | Pre-Impact Committee ","NA","NA","Ecosystem | Impact Committee","NA","NA","Ecosystem | Impact","NA","NA"
"344","ODC Ocp Drone Cleaner","L’inspection et le nettoyage des lignes THT par drone offrent une solution innovante, plus sûre et économique que les méthodes traditionnelles, réduisant coûts, risques pour les opérateurs et difficultés d’accès.","06/07/2024","13/06/2025","003","Ideation","active","Digital","0","SBU Mining Phosboucraa","Soumission","06/07/2024","11/07/2024","Business (situation visant à générer des revenus)","Categorization","NA","NA","Ideation","11/07/2024","09/06/2025","Ideation | Demo Day ","NA","NA","Development","NA","NA","Business | Incubation","NA","NA","Business | Pre-Hacking Committee ","NA","NA","Business | Hacking Committee","NA","NA","Business | Acceleration","NA","NA","Business | Pre-Impact Committee","NA","NA","Business | Impact Committee","NA","NA","Business | Impact","NA","NA","Business | Series B","NA","NA","OM | Incubation","NA","NA","OM | Pre-Hacking Committee","NA","NA","OM | Hacking Committee","NA","NA","OM | Acceleration","NA","NA","OM | Pre-Impact Committee ","NA","NA","OM | Impact Committee","NA","NA","OM | Impact","NA","Ecosystem | Incubation","NA","NA","Ecosystem | Pre-Hacking Committee","NA","NA","Ecosystem | Hacking Committee","NA","NA","Ecosystem | Acceleration","NA","NA","Ecosystem | Pre-Impact Committee ","NA","NA","Ecosystem | Impact Committee","NA","NA","Ecosystem | Impact","NA","NA"
"346","AI-Maintenance","Intégration de l'intelligence artificielle (IA) dans la maintenance mécanique","06/07/2024","13/06/2025","001","*Soumission*","active","Digital","0","SBU Mining Gantour","Soumission","06/07/2024","NA","Business (situation visant à générer des revenus)","Categorization","NA","NA","Ideation","NA","NA","Ideation | Demo Day ","NA","NA","Development","NA","NA","Business | Incubation","NA","NA","Business | Pre-Hacking Committee ","NA","NA","Business | Hacking Committee","NA","NA","Business | Acceleration","NA","NA","Business | Pre-Impact Committee","NA","NA","Business | Impact Committee","NA","NA","Business | Impact","NA","NA","Business | Series B","NA","NA","OM | Incubation","NA","NA","OM | Pre-Hacking Committee","NA","NA","OM | Hacking Committee","NA","NA","OM | Acceleration","NA","NA","OM | Pre-Impact Committee ","NA","NA","OM | Impact Committee","NA","NA","OM | Impact","NA","Ecosystem | Incubation","NA","NA","Ecosystem | Pre-Hacking Committee","NA","NA","Ecosystem | Hacking Committee","NA","NA","Ecosystem | Acceleration","NA","NA","Ecosystem | Pre-Impact Committee ","NA","NA","Ecosystem | Impact Committee","NA","NA","Ecosystem | Impact","NA","NA"
"347","OCPBrainStor","OCPBrainStor est une situation innovante.un écosystème où le brainstorming et l'intelligence collective s'entrelacent en harmonie.un 'Stor',véritable coffre-fort de solutions formalisées et documents essentiels.ainsi qu'un guichet unique des applications.","06/07/2024","13/06/2025","002","Ideation","active","Digital","0","Corporate","Soumission","06/07/2024","11/07/2024","Operating Model (situation visant à améliorer, optimiser ou changer des process, pratiques ou organisations de travail)","Categorization","NA","NA","Ideation","11/07/2024","NA","Ideation | Demo Day ","NA","NA","Development","NA","NA","Business | Incubation","NA","NA","Business | Pre-Hacking Committee ","NA","NA","Business | Hacking Committee","NA","NA","Business | Acceleration","NA","NA","Business | Pre-Impact Committee","NA","NA","Business | Impact Committee","NA","NA","Business | Impact","NA","NA","Business | Series B","NA","NA","OM | Incubation","NA","NA","OM | Pre-Hacking Committee","NA","NA","OM | Hacking Committee","NA","NA","OM | Acceleration","NA","NA","OM | Pre-Impact Committee ","NA","NA","OM | Impact Committee","NA","NA","OM | Impact","NA","Ecosystem | Incubation","NA","NA","Ecosystem | Pre-Hacking Committee","NA","NA","Ecosystem | Hacking Committee","NA","NA","Ecosystem | Acceleration","NA","NA","Ecosystem | Pre-Impact Committee ","NA","NA","Ecosystem | Impact Committee","NA","NA","Ecosystem | Impact","NA","NA"
"348","CrystalFert Solutions","L'unité de production d'engrais soluble de Jorf Lasfar est déjà une première au niveau de OCP , elle a démarré en 2020 avec un process innovant au niveau mondial pour la production d'une seule qualité premium d'engrais ""MAPS 12 61 00"" , l'objectif de notr","06/07/2024","21/06/2025","001","Ideation","active","Fertilizers & Farmers Solutions","0","SBU Manufacturing Jorf","Soumission","06/07/2024","NA","Business (situation visant à générer des revenus)","Categorization","NA","NA","Ideation","30/05/2025","NA","Ideation | Demo Day ","NA","NA","Development","NA","NA","Business | Incubation","NA","NA","Business | Pre-Hacking Committee ","NA","NA","Business | Hacking Committee","NA","NA","Business | Acceleration","NA","NA","Business | Pre-Impact Committee","NA","NA","Business | Impact Committee","NA","NA","Business | Impact","NA","NA","Business | Series B","NA","NA","OM | Incubation","NA","NA","OM | Pre-Hacking Committee","NA","NA","OM | Hacking Committee","NA","NA","OM | Acceleration","NA","NA","OM | Pre-Impact Committee ","NA","NA","OM | Impact Committee","NA","NA","OM | Impact","NA","Ecosystem | Incubation","NA","NA","Ecosystem | Pre-Hacking Committee","NA","NA","Ecosystem | Hacking Committee","NA","NA","Ecosystem | Acceleration","NA","NA","Ecosystem | Pre-Impact Committee ","NA","NA","Ecosystem | Impact Committee","NA","NA","Ecosystem | Impact","NA","NA"
"349","Digi office 2025","Cette application pourrait jouer un rôle essentiel dans la prévention des accidents en milieu de travail, en facilitant la gestion des risques et en permettant une communication fluide et rapide en cas d'urgence._x000D_
","06/07/2024","13/06/2025","009","Ideation","active","Digital","0","SBU Mining Khouribga","Soumission","06/07/2024","11/07/2024","Operating Model (situation visant à améliorer, optimiser ou changer des process, pratiques ou organisations de travail)","Categorization","NA","NA","Ideation","11/07/2024","19/01/2025","Ideation | Demo Day ","NA","NA","Development","NA","NA","Business | Incubation","NA","NA","Business | Pre-Hacking Committee ","NA","NA","Business | Hacking Committee","NA","NA","Business | Acceleration","NA","NA","Business | Pre-Impact Committee","NA","NA","Business | Impact Committee","NA","NA","Business | Impact","NA","NA","Business | Series B","NA","NA","OM | Incubation","NA","NA","OM | Pre-Hacking Committee","NA","NA","OM | Hacking Committee","NA","NA","OM | Acceleration","NA","NA","OM | Pre-Impact Committee ","NA","NA","OM | Impact Committee","NA","NA","OM | Impact","NA","Ecosystem | Incubation","NA","NA","Ecosystem | Pre-Hacking Committee","NA","NA","Ecosystem | Hacking Committee","NA","NA","Ecosystem | Acceleration","NA","NA","Ecosystem | Pre-Impact Committee ","NA","NA","Ecosystem | Impact Committee","NA","NA","Ecosystem | Impact","NA","NA"
"351","Consignation Digitale","Mon idée c’est la digitalisation les panneaux de consignation/déconsignation des Equipment. Cette idée a pour but de :  1.	Maitrise l’heure et qui fait la consignation/déconsignation grasse a une notification envoie par SMS au portable des responsable de","06/07/2024","21/06/2025","003","Ideation","active","Digital","0","SBU Manufacturig Safi","Soumission","06/07/2024","19/05/2025","Operating Model (situation visant à améliorer, optimiser ou changer des process, pratiques ou organisations de travail)","Categorization","NA","NA","Ideation","30/05/2025","01/06/2025","Ideation | Demo Day ","NA","NA","Development","NA","NA","Business | Incubation","NA","NA","Business | Pre-Hacking Committee ","NA","NA","Business | Hacking Committee","NA","NA","Business | Acceleration","NA","NA","Business | Pre-Impact Committee","NA","NA","Business | Impact Committee","NA","NA","Business | Impact","NA","NA","Business | Series B","NA","NA","OM | Incubation","NA","NA","OM | Pre-Hacking Committee","NA","NA","OM | Hacking Committee","NA","NA","OM | Acceleration","NA","NA","OM | Pre-Impact Committee ","NA","NA","OM | Impact Committee","NA","NA","OM | Impact","NA","Ecosystem | Incubation","NA","NA","Ecosystem | Pre-Hacking Committee","NA","NA","Ecosystem | Hacking Committee","NA","NA","Ecosystem | Acceleration","NA","NA","Ecosystem | Pre-Impact Committee ","NA","NA","Ecosystem | Impact Committee","NA","NA","Ecosystem | Impact","NA","NA"
"353","S4AE","La problématique sur lequel repose ce projet réside dans l'obsolescence prématurée des équipements industriels et la conséquente perte de ressources associée.  Cette pratique entraîne un gaspillage considérable de ressources matérielles et financières. De","06/07/2024","13/06/2025","003","Ideation","active","Recycling & Waste Management","0","SBU Mining Khouribga","Soumission","06/07/2024","11/07/2024","Operating Model (situation visant à améliorer, optimiser ou changer des process, pratiques ou organisations de travail)","Categorization","NA","NA","Ideation","11/07/2024","NA","Ideation | Demo Day ","NA","NA","Development","NA","NA","Business | Incubation","NA","NA","Business | Pre-Hacking Committee ","NA","NA","Business | Hacking Committee","NA","NA","Business | Acceleration","NA","NA","Business | Pre-Impact Committee","NA","NA","Business | Impact Committee","NA","NA","Business | Impact","NA","NA","Business | Series B","NA","NA","OM | Incubation","NA","NA","OM | Pre-Hacking Committee","NA","NA","OM | Hacking Committee","NA","NA","OM | Acceleration","NA","NA","OM | Pre-Impact Committee ","NA","NA","OM | Impact Committee","NA","NA","OM | Impact","NA","Ecosystem | Incubation","NA","NA","Ecosystem | Pre-Hacking Committee","NA","NA","Ecosystem | Hacking Committee","NA","NA","Ecosystem | Acceleration","NA","NA","Ecosystem | Pre-Impact Committee ","NA","NA","Ecosystem | Impact Committee","NA","NA","Ecosystem | Impact","NA","NA"
"360","Walt World Ali Baba Mining","Création d'un parc d'attractions minier appelé ""Walt World Ali Baba Mining"" près de Benguerir, en bcapitalisant sur le flux touristique important dans la région. En exploitant des partenariats avec des agences de voyages, l'objectif est d'attirer des mill","06/07/2024","13/06/2025","002","Ideation","active","Sustainability","0","SBU Mining Khouribga","Soumission","06/07/2024","15/07/2024","Business (situation visant à générer des revenus)","Categorization","NA","NA","Ideation","15/07/2024","16/07/2024","Ideation | Demo Day ","NA","NA","Development","NA","NA","Business | Incubation","NA","NA","Business | Pre-Hacking Committee ","NA","NA","Business | Hacking Committee","NA","NA","Business | Acceleration","NA","NA","Business | Pre-Impact Committee","NA","NA","Business | Impact Committee","NA","NA","Business | Impact","NA","NA","Business | Series B","NA","NA","OM | Incubation","NA","NA","OM | Pre-Hacking Committee","NA","NA","OM | Hacking Committee","NA","NA","OM | Acceleration","NA","NA","OM | Pre-Impact Committee ","NA","NA","OM | Impact Committee","NA","NA","OM | Impact","NA","Ecosystem | Incubation","NA","NA","Ecosystem | Pre-Hacking Committee","NA","NA","Ecosystem | Hacking Committee","NA","NA","Ecosystem | Acceleration","NA","NA","Ecosystem | Pre-Impact Committee ","NA","NA","Ecosystem | Impact Committee","NA","NA","Ecosystem | Impact","NA","NA"
"363","Water RO Membrane","En raison des projets de dessalement réalisés et en cours dans notre royaume, ainsi que de l'adoption croissante des filtres domestiques, la demande en membranes d'osmose inverse industrielles et domestiques augmentera dans un avenir proche. ","06/07/2024","13/06/2025","003","Ideation","active","Sustainability","0","SBU Mining  ","Soumission","06/07/2024","12/07/2024","Ecosystème (situation visant à créer de la valeur avec l’écosystème du groupe)","Categorization","NA","NA","Ideation","12/07/2024","20/02/2025","Ideation | Demo Day ","NA","NA","Development","NA","NA","Business | Incubation","NA","NA","Business | Pre-Hacking Committee ","NA","NA","Business | Hacking Committee","NA","NA","Business | Acceleration","NA","NA","Business | Pre-Impact Committee","NA","NA","Business | Impact Committee","NA","NA","Business | Impact","NA","NA","Business | Series B","NA","NA","OM | Incubation","NA","NA","OM | Pre-Hacking Committee","NA","NA","OM | Hacking Committee","NA","NA","OM | Acceleration","NA","NA","OM | Pre-Impact Committee ","NA","NA","OM | Impact Committee","NA","NA","OM | Impact","NA","Ecosystem | Incubation","NA","NA","Ecosystem | Pre-Hacking Committee","NA","NA","Ecosystem | Hacking Committee","NA","NA","Ecosystem | Acceleration","NA","NA","Ecosystem | Pre-Impact Committee ","NA","NA","Ecosystem | Impact Committee","NA","NA","Ecosystem | Impact","NA","NA"
